"cty","ZIP","Mode","TOS","Mode.VOMS","total_cap_exp","City","State","Service.Area.Sq.Miles","Sq.Miles","total_op_exp","max_trains","avg_speed","avg_trip_length","pax_per_hr","veh_revenue_hours","veh_revenue_miles","Train.Miles","Train.Hours","Unlinked.Passenger.Trips","Passenger.Miles","Directional.Route.Miles","track_miles_rev","track_miles_nonrev","fixed_guideway_miles","busway_exclusive_miles","control_access_miles","row_total_miles","cbsa","cbsaname","ctyname","spatial_id"
"18157","47902","MB","DO",56,1526067,"Lafayette","IN",74,64,10662976,0,12.7214,2.4945,33.2314,141832,1804300,0,0,4713280,11757492,154.9,NA,NA,0,0,0,0,29200,"Lafayette-West Lafayette, IN","Tippecanoe County, IN",29200
"18163","47713","MB","DO",22,1058436,"Evansville","IN",45,119,6286229,0,12.7807,3.6555,15.5888,90474,1156322,0,0,1410383,5155655,361.2,NA,NA,0,0,0,0,21780,"Evansville, IN-KY","Vanderburgh County, IN",21780
"18163","47713","DR","DO",14,275265,"Evansville","IN",45,119,1935073,0,11.431,6.2452,2.1156,30783,351881,0,0,65126,406728,0,NA,NA,NA,NA,NA,NA,21780,"Evansville, IN-KY","Vanderburgh County, IN",21780
"18163","47713","MB","DO",22,3203441,"Evansville","IN",45,119,6286229,0,12.7807,3.6555,15.5888,90474,1156322,0,0,1410383,5155655,361.2,NA,NA,0,0,0,0,21780,"Evansville, IN-KY","Vanderburgh County, IN",21780
"18167","47807","MB","DO",8,252887,"Terre Haute","IN",18,53,2372888,0,13.3003,1.7711,7.528,32047,426235,0,0,241250,427275,98.7,NA,NA,0,0,0,0,45460,"Terre Haute, IN","Vigo County, IN",45460
"18177","47374","DR","DO",4,57213,"Richmond","IN",NA,NA,174615,0,12.9184,0,2.7985,5897,76180,0,0,16503,0,0,NA,NA,NA,NA,NA,NA,39980,"Richmond, IN","Wayne County, IN",39980
"18177","47374","DR","DO",4,107800,"Richmond","IN",NA,NA,174615,0,12.9184,0,2.7985,5897,76180,0,0,16503,0,0,NA,NA,NA,NA,NA,NA,39980,"Richmond, IN","Wayne County, IN",39980
"19001","50801","DR","DO",38,29886,"Creston","IA",NA,NA,1521483,0,10.9481,0,2.6942,51099,559438,0,0,137670,0,0,NA,NA,NA,NA,NA,NA,99999,"","Adair County, IA",19001
"19001","50801","DR","DO",38,230734,"Creston","IA",NA,NA,1521483,0,10.9481,0,2.6942,51099,559438,0,0,137670,0,0,NA,NA,NA,NA,NA,NA,99999,"","Adair County, IA",19001
"19005","52101","DR","DO",45,162825,"Decorah","IA",NA,NA,3288275,0,10.8001,0,1.7376,85763,926250,0,0,149019,0,0,NA,NA,NA,NA,NA,NA,99999,"","Allamakee County, IA",19005
"19005","52101","DR","DO",39,691084,"Decorah","IA",NA,NA,3288275,0,10.8001,0,1.7376,85763,926250,0,0,149019,0,0,NA,NA,NA,NA,NA,NA,99999,"","Allamakee County, IA",19005
"19009","50022","DR","DO",72,165854,"Atlantic","IA",NA,NA,3205540,0,15.2432,0,3.1892,101840,1552364,0,0,324786,0,0,NA,NA,NA,NA,NA,NA,99999,"","Audubon County, IA",19009
"19009","50022","DR","DO",67,992488,"Atlantic","IA",NA,NA,3205540,0,15.2432,0,3.1892,101840,1552364,0,0,324786,0,0,NA,NA,NA,NA,NA,NA,99999,"","Audubon County, IA",19009
"19013","50702","DR","DO",14,377636,"Waterloo","IA",51,62,2195683,0,15.483,0,2.4656,25796,399400,0,0,63603,0,0,NA,NA,NA,NA,NA,NA,47940,"Waterloo-Cedar Falls, IA","Black Hawk County, IA",47940
"19013","50703","DR","DO",31,85335,"Waterloo","IA",NA,NA,2024313,0,19.7876,0,4.5203,22644,448071,0,0,102357,0,0,NA,NA,NA,NA,NA,NA,47940,"Waterloo-Cedar Falls, IA","Black Hawk County, IA",47940
"19013","50703","DR","DO",34,633798,"Waterloo","IA",NA,NA,2024313,0,19.7876,0,4.5203,22644,448071,0,0,102357,0,0,NA,NA,NA,NA,NA,NA,47940,"Waterloo-Cedar Falls, IA","Black Hawk County, IA",47940
"19013","50702","DR","DO",14,83796,"Waterloo","IA",51,62,2195683,0,15.483,0,2.4656,25796,399400,0,0,63603,0,0,NA,NA,NA,NA,NA,NA,47940,"Waterloo-Cedar Falls, IA","Black Hawk County, IA",47940
"19027","51401","DR","DO",48,103342,"Carroll","IA",NA,NA,2319683,0,21.9999,0,2.9506,52486,1154688,0,0,154864,0,0,NA,NA,NA,NA,NA,NA,16140,"Carroll, IA","Carroll County, IA",16140
"19027","51401","DR","DO",54,579749,"Carroll","IA",NA,NA,2319683,0,21.9999,0,2.9506,52486,1154688,0,0,154864,0,0,NA,NA,NA,NA,NA,NA,16140,"Carroll, IA","Carroll County, IA",16140
"19033","50401","DR","PT",7,451968,"Mason City","IA",NA,NA,372935,0,12.7014,0,4.7459,9341,118644,0,0,44331,0,0,NA,NA,NA,NA,NA,NA,32380,"Mason City, IA","Cerro Gordo County, IA",32380
"19033","50401","DR","DO",80,1110512,"Mason City","IA",NA,NA,3169585,0,14.4919,0,4.7518,74689,1082383,0,0,354905,0,0,NA,NA,NA,NA,NA,NA,32380,"Mason City, IA","Cerro Gordo County, IA",32380
"19033","50401","DR","DO",80,602390,"Mason City","IA",NA,NA,3169585,0,14.4919,0,4.7518,74689,1082383,0,0,354905,0,0,NA,NA,NA,NA,NA,NA,32380,"Mason City, IA","Cerro Gordo County, IA",32380
"19041","51301","DR","DO",54,240089,"Spencer","IA",NA,NA,3570679,0,11.1247,0,2.4377,90497,1006754,0,0,220603,0,0,NA,NA,NA,NA,NA,NA,43980,"Spencer, IA","Clay County, IA",43980
"19041","51301","DR","DO",55,97538,"Spencer","IA",NA,NA,3570679,0,11.1247,0,2.4377,90497,1006754,0,0,220603,0,0,NA,NA,NA,NA,NA,NA,43980,"Spencer, IA","Clay County, IA",43980
"19045","52732","DR","DO",8,163773,"Clinton","IA",NA,NA,302517,0,18.3906,0,2.7171,9778,179823,0,0,26568,0,0,NA,NA,NA,NA,NA,NA,17540,"Clinton, IA","Clinton County, IA",17540
"19045","52732","DR","DO",10,26467,"Clinton","IA",NA,NA,302517,0,18.3906,0,2.7171,9778,179823,0,0,26568,0,0,NA,NA,NA,NA,NA,NA,17540,"Clinton, IA","Clinton County, IA",17540
"19045","52732","MB","DO",7,17621,"Clinton","IA",NA,NA,1493564,0,12.8279,0,14.654,17813,228503,0,0,261031,0,0,NA,NA,NA,NA,NA,NA,17540,"Clinton, IA","Clinton County, IA",17540
"19057","52655","DR","DO",24,324848,"West Burlington","IA",NA,NA,1058637,0,16.2567,0,5.7655,22789,370473,0,0,131389,0,0,NA,NA,NA,NA,NA,NA,15460,"Burlington, IA-IL","Des Moines County, IA",15460
"19057","52655","DR","DO",23,182623,"West Burlington","IA",NA,NA,1058637,0,16.2567,0,5.7655,22789,370473,0,0,131389,0,0,NA,NA,NA,NA,NA,NA,15460,"Burlington, IA-IL","Des Moines County, IA",15460
"19057","52601","MB","DO",9,85251,"Burlington ","IA",NA,NA,952099,0,12.2781,0,11.8397,17994,220932,0,0,213044,0,0,NA,NA,NA,NA,NA,NA,15460,"Burlington, IA-IL","Des Moines County, IA",15460
"19057","52601","MB","DO",9,302387,"Burlington ","IA",NA,NA,952099,0,12.2781,0,11.8397,17994,220932,0,0,213044,0,0,NA,NA,NA,NA,NA,NA,15460,"Burlington, IA-IL","Des Moines County, IA",15460
"19061","52001","DR","DO",8,931267,"Dubuque","IA",26,34,1391775,0,10.9194,0,2.5194,25310,276371,0,0,63766,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19061","52002","DR","DO",18,623040,"Dubuque","IA",NA,NA,2055255,0,15.1039,0,4.4032,27222,411158,0,0,119864,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19061","52001","MB","DO",11,1567911,"Dubuque","IA",26,34,2569665,0,12.2073,0,10.6555,41839,510742,0,0,445817,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19061","52001","MB","DO",11,931267,"Dubuque","IA",26,34,2569665,0,12.2073,0,10.6555,41839,510742,0,0,445817,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19061","52001","DR","DO",9,1567911,"Dubuque","IA",26,34,1391775,0,10.9194,0,2.5194,25310,276371,0,0,63766,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19061","52002","DR","DO",19,59800,"Dubuque","IA",NA,NA,2055255,0,15.1039,0,4.4032,27222,411158,0,0,119864,0,0,NA,NA,NA,NA,NA,NA,20220,"Dubuque, IA","Dubuque County, IA",20220
"19103","52241","MB","DO",7,1935182,"Coralville","IA",12,46,1434608,0,12.0957,3.2863,28.2817,16430,198732,0,0,464668,1527046,50,NA,NA,0,0,0,0,26980,"Iowa City, IA","Johnson County, IA",26980
"19103","52242","MB","DO",25,418510,"Iowa City","IA",30,46,3226490,0,9.764,1.4025,51.4868,71655,699641,0,0,3689290,5174411,34,NA,NA,0,0,0,0,26980,"Iowa City, IA","Johnson County, IA",26980
"19103","52240","MB","DO",21,4829798,"Iowa City","IA",25,46,5311048,0,13.0516,2.1563,27.7731,53954,704185,0,0,1498468,3231165,64,NA,NA,0,0,0,0,26980,"Iowa City, IA","Johnson County, IA",26980
"19103","52241","MB","DO",7,498620,"Coralville","IA",12,46,1434608,0,12.0957,3.2863,28.2817,16430,198732,0,0,464668,1527046,50,NA,NA,0,0,0,0,26980,"Iowa City, IA","Johnson County, IA",26980
"19103","52240","MB","DO",21,475718,"Iowa City","IA",25,46,5311048,0,13.0516,2.1563,27.7731,53954,704185,0,0,1498468,3231165,64,NA,NA,0,0,0,0,26980,"Iowa City, IA","Johnson County, IA",26980
"19107","52501","DR","DO",37,1394159,"Ottumwa","IA",NA,NA,2506810,0,20.2073,0,2.4509,72387,1462745,0,0,177415,0,0,NA,NA,NA,NA,NA,NA,99999,"","Keokuk County, IA",19107
"19107","52501","DR","DO",3,40628,"Ottumwa","IA",NA,NA,378563,0,11.6491,0,2.7607,7665,89290,0,0,21161,0,0,NA,NA,NA,NA,NA,NA,99999,"","Keokuk County, IA",19107
"19107","52501","DR","DO",46,37136,"Ottumwa","IA",NA,NA,2506810,0,20.2073,0,2.4509,72387,1462745,0,0,177415,0,0,NA,NA,NA,NA,NA,NA,99999,"","Keokuk County, IA",19107
"19113","52405","DR","PT",12,64899,"Cedar Rapids","IA",78,83,1584516,0,13.1794,5.7127,2.9835,29070,383126,0,0,86730,495463,0,NA,NA,NA,NA,NA,NA,16300,"Cedar Rapids, IA","Linn County, IA",16300
"19113","52402","DR","DO",69,814551,"Cedar Rapids","IA",NA,NA,4119231,0,13.8361,0,2.8734,86265,1193571,0,0,247878,0,0,NA,NA,NA,NA,NA,NA,16300,"Cedar Rapids, IA","Linn County, IA",16300
"19113","52405","MB","DO",23,829130,"Cedar Rapids","IA",78,83,7563442,0,14.9264,4.5874,18.4545,68586,1023743,0,0,1265721,5806405,204.9,NA,NA,0,0,0,0,16300,"Cedar Rapids, IA","Linn County, IA",16300
"19113","52402","DR","DO",69,730412,"Cedar Rapids","IA",NA,NA,4119231,0,13.8361,0,2.8734,86265,1193571,0,0,247878,0,0,NA,NA,NA,NA,NA,NA,16300,"Cedar Rapids, IA","Linn County, IA",16300
"19113","52405","MB","DO",22,403324,"Cedar Rapids","IA",78,83,7563442,0,14.9264,4.5874,18.4545,68586,1023743,0,0,1265721,5806405,204.9,NA,NA,0,0,0,0,16300,"Cedar Rapids, IA","Linn County, IA",16300
"19115","52761","DR","DO",11,321172,"Muscatine","IA",NA,NA,504391,0,12.7076,0,3.793,9905,125869,0,0,37570,0,0,NA,NA,NA,NA,NA,NA,99999,"","Louisa County, IA",19115
"19115","52761","MB","DO",11,266634,"Muscatine","IA",NA,NA,513044,0,11.8138,0,9.9596,11912,140726,0,0,118639,0,0,NA,NA,NA,NA,NA,NA,99999,"","Louisa County, IA",19115
"19127","50158","MB","DO",8,1000,"Marshalltown","IA",NA,NA,650271,0,12.3452,0,10.787,9219,113810,0,0,99445,0,0,NA,NA,NA,NA,NA,NA,32260,"Marshalltown, IA","Marshall County, IA",32260
"19127","50158","DR","DO",12,66244,"Marshalltown","IA",NA,NA,857943,0,14.2467,0,2.3784,20600,293482,0,0,48996,0,0,NA,NA,NA,NA,NA,NA,32260,"Marshalltown, IA","Marshall County, IA",32260
"19127","50158","DR","DO",14,260064,"Marshalltown","IA",NA,NA,857943,0,14.2467,0,2.3784,20600,293482,0,0,48996,0,0,NA,NA,NA,NA,NA,NA,32260,"Marshalltown, IA","Marshall County, IA",32260
"19153","50309","DR","DO",21,591837,"Des Moines","IA",163,201,3709200,0,15.0653,8.3778,2.1816,43324,652690,0,0,94515,791825,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50309","VP","DO",94,754787,"Des Moines","IA",163,201,1403905,0,45.9095,38.3391,5.6687,41582,1909008,0,0,235716,9037128,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50309","MB","DO",110,6306128,"Des Moines","IA",163,201,24790171,0,13.6467,4.1945,19.1253,218721,2984819,0,0,4183102,17546035,461.2,NA,NA,0,0,0,0,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50309","MB","DO",112,14454593,"Des Moines","IA",163,201,24790171,0,13.6467,4.1945,19.1253,218721,2984819,0,0,4183102,17546035,461.2,NA,NA,0,0,0,0,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50321","DR","DO",49,810123,"Des Moines","IA",NA,NA,2448970,0,11.6876,0,2.8172,70591,825038,0,0,198870,0,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50321","DR","DO",52,61263,"Des Moines","IA",NA,NA,2448970,0,11.6876,0,2.8172,70591,825038,0,0,198870,0,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50309","VP","DO",100,153177,"Des Moines","IA",163,201,1403905,0,45.9095,38.3391,5.6687,41582,1909008,0,0,235716,9037128,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19153","50309","DR","DO",21,693858,"Des Moines","IA",163,201,3709200,0,15.0653,8.3778,2.1816,43324,652690,0,0,94515,791825,0,NA,NA,NA,NA,NA,NA,19780,"Des Moines-West Des Moines, IA","Polk County, IA",19780
"19163","52806","DR","DO",45,1032585,"Davenport","IA",2791,138,2000425,0,14.5863,9.2874,3.6793,36589,533697,0,0,134621,1250281,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19163","52722","MB","DO",6,630931,"Bettendorf","IA",22,138,888758,0,19.6772,0,7.3975,9648,189846,0,0,71371,0,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19163","52806","DR","DO",45,916749,"Davenport","IA",2791,138,2000425,0,14.5863,9.2874,3.6793,36589,533697,0,0,134621,1250281,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19163","52801","MB","DO",15,2179468,"Davenport","IA",26,138,5996742,0,13.1087,0,13.5657,45920,601950,0,0,622937,0,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19163","52801","MB","DO",15,272216,"Davenport","IA",26,138,5996742,0,13.1087,0,13.5657,45920,601950,0,0,622937,0,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19163","52722","MB","DO",3,23250,"Bettendorf","IA",22,138,888758,0,19.6772,0,7.3975,9648,189846,0,0,71371,0,0,NA,NA,NA,NA,NA,NA,19340,"Davenport-Moline-Rock Island, IA-IL","Scott County, IA",19340
"19169","50010","DR","PT",3,82746,"Ames","IA",15,23,191572,0,9.8201,5.0641,2.1157,4208,41323,0,0,8903,45086,0,NA,NA,NA,NA,NA,NA,11180,"Ames, IA","Story County, IA",11180
"19169","50010","MB","DO",77,2958315,"Ames","IA",15,23,10351194,0,10.4401,1.61,50.5913,124607,1300911,0,0,6304027,10149483,74.9,NA,NA,0,0,0,0,11180,"Ames, IA","Story County, IA",11180
"19169","50010","MB","DO",76,1713202,"Ames","IA",15,23,10351194,0,10.4401,1.61,50.5913,124607,1300911,0,0,6304027,10149483,74.9,NA,NA,0,0,0,0,11180,"Ames, IA","Story County, IA",11180
"19187","50501","DR","DO",32,183235,"Fort Dodge","IA",NA,NA,1315143,0,10.3193,0,5.4025,30596,315730,0,0,165294,0,0,NA,NA,NA,NA,NA,NA,22700,"Fort Dodge, IA","Webster County, IA",22700
"19187","50501","DR","DO",32,205740,"Fort Dodge","IA",NA,NA,1315143,0,10.3193,0,5.4025,30596,315730,0,0,165294,0,0,NA,NA,NA,NA,NA,NA,22700,"Fort Dodge, IA","Webster County, IA",22700
"19187","50501","DR","DO",3,263294,"Fort Dodge","IA",NA,NA,171910,0,11.1223,0,2.7794,4008,44578,0,0,11140,0,0,NA,NA,NA,NA,NA,NA,22700,"Fort Dodge, IA","Webster County, IA",22700
"19187","50501","MB","DO",13,6247,"Fort Dodge","IA",NA,NA,878831,0,11.9238,0,6.1315,16880,201273,0,0,103500,0,0,NA,NA,NA,NA,NA,NA,22700,"Fort Dodge, IA","Webster County, IA",22700
"19193","51102","DR","PT",7,288998,"Sioux City","IA",53,54,780851,0,11.7599,5.0934,1.7818,15746,185172,0,0,28056,142900,0,NA,NA,NA,NA,NA,NA,43580,"Sioux City, IA-NE-SD","Woodbury County, IA",43580
"19193","51102","MB","DO",20,1019867,"Sioux City","IA",53,54,4359046,0,13.7635,4.47,19.3252,43473,598340,0,0,840126,3755363,334,NA,NA,0,0,0,0,43580,"Sioux City, IA-NE-SD","Woodbury County, IA",43580
"19193","51102","MB","DO",21,91723,"Sioux City","IA",53,54,4359046,0,13.7635,4.47,19.3252,43473,598340,0,0,840126,3755363,334,NA,NA,0,0,0,0,43580,"Sioux City, IA-NE-SD","Woodbury County, IA",43580
"19193","51105","DR","DO",38,365698,"Sioux City","IA",NA,NA,3530283,0,12.0745,0,2.1801,78956,953351,0,0,172130,0,0,NA,NA,NA,NA,NA,NA,43580,"Sioux City, IA-NE-SD","Woodbury County, IA",43580
"19193","51105","DR","DO",38,255931,"Sioux City","IA",NA,NA,3530283,0,12.0745,0,2.1801,78956,953351,0,0,172130,0,0,NA,NA,NA,NA,NA,NA,43580,"Sioux City, IA-NE-SD","Woodbury County, IA",43580
"20009","67530","DR","DO",8,83827,"Great Bend","KS",NA,NA,470620,0,15.7346,0,2.5341,19750,310759,0,0,50048,0,0,NA,NA,NA,NA,NA,NA,24460,"Great Bend, KS","Barton County, KS",24460
"20011","66056","DR","DO",1,59234,"Mound City","KS",NA,NA,82929,0,35.7793,0,1.3932,1264,45225,0,0,1761,0,0,NA,NA,NA,NA,NA,NA,99999,"","Bourbon County, KS",20011
"20011","66056","DR","DO",2,58654,"Mound City","KS",NA,NA,82929,0,35.7793,0,1.3932,1264,45225,0,0,1761,0,0,NA,NA,NA,NA,NA,NA,99999,"","Bourbon County, KS",20011
"20013","66434","DR","DO",3,41217,"Hiawatha","KS",NA,NA,228855,0,18.2732,0,1.1311,4912,89758,0,0,5556,0,0,NA,NA,NA,NA,NA,NA,99999,"","Brown County, KS",20013
"20013","66434","DR","DO",4,38663,"Hiawatha","KS",NA,NA,228855,0,18.2732,0,1.1311,4912,89758,0,0,5556,0,0,NA,NA,NA,NA,NA,NA,99999,"","Brown County, KS",20013
"20015","67010","DR","DO",7,61335,"Augusta","KS",1482,215,223504,0,12.4077,0,3.3173,5698,70699,0,0,18902,0,0,NA,NA,NA,NA,NA,NA,48620,"Wichita, KS","Butler County, KS",48620
"20015","67010","DR","DO",7,61323,"Augusta","KS",1482,215,223504,0,12.4077,0,3.3173,5698,70699,0,0,18902,0,0,NA,NA,NA,NA,NA,NA,48620,"Wichita, KS","Butler County, KS",48620
"20019","67349","DR","DO",3,38663,"Howard","KS",NA,NA,86585,0,36.0016,0,1.236,1852,66675,0,0,2289,0,0,NA,NA,NA,NA,NA,NA,99999,"","Chautauqua County, KS",20019
"20021","66725","DR","DO",9,39018,"Columbus","KS",NA,NA,206819,0,20.7564,0,4.4728,7500,155673,0,0,33546,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cherokee County, KS",20021
"20021","66725","DR","DO",10,115144,"Columbus","KS",NA,NA,206819,0,20.7564,0,4.4728,7500,155673,0,0,33546,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cherokee County, KS",20021
"20023","67756","DR","DO",1,53647,"St. Francis","KS",NA,NA,42782,0,35.167,0,5.4491,521,18322,0,0,2839,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cheyenne County, KS",20023
"20029","66935","DR","DO",2,41650,"Belleville","KS",NA,NA,49584,0,8.5593,0,13.9085,1289,11033,0,0,17928,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cloud County, KS",20029
"20029","67420","DR","DO",5,37938,"Beloit","KS",NA,NA,429194,0,31.7335,0,1.7099,5463,173360,0,0,9341,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cloud County, KS",20029
"20029","67420","DR","DO",5,40795,"Beloit","KS",NA,NA,429194,0,31.7335,0,1.7099,5463,173360,0,0,9341,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cloud County, KS",20029
"20029","67455","DR","DO",2,37581,"Lincoln","KS",NA,NA,60583,0,21.1938,0,2.2248,645,13670,0,0,1435,0,0,NA,NA,NA,NA,NA,NA,99999,"","Cloud County, KS",20029
"20031","66839","DR","DO",7,158777,"Burlington","KS",NA,NA,361288,0,38.0228,0,2.7791,6592,250646,0,0,18320,0,0,NA,NA,NA,NA,NA,NA,99999,"","Coffey County, KS",20031
"20031","66839","DR","DO",5,159487,"Burlington","KS",NA,NA,361288,0,38.0228,0,2.7791,6592,250646,0,0,18320,0,0,NA,NA,NA,NA,NA,NA,99999,"","Coffey County, KS",20031
"20037","66743","MB","DO",9,26450,"Girard","KS",NA,NA,197945,0,14.1237,0,4.6741,5382,76014,0,0,25156,0,0,NA,NA,NA,NA,NA,NA,38260,"Pittsburg, KS","Crawford County, KS",38260
"20037","66743","DR","DO",15,49121,"Girard","KS",NA,NA,308895,0,12.3206,0,1.9172,8865,109222,0,0,16996,0,0,NA,NA,NA,NA,NA,NA,38260,"Pittsburg, KS","Crawford County, KS",38260
"20037","66743","DR","DO",13,76276,"Girard","KS",NA,NA,308895,0,12.3206,0,1.9172,8865,109222,0,0,16996,0,0,NA,NA,NA,NA,NA,NA,38260,"Pittsburg, KS","Crawford County, KS",38260
"20043","66087","DR","DO",4,39543,"Troy","KS",NA,NA,86404,0,49.56,0,2.1174,1950,96642,0,0,4129,0,0,NA,NA,NA,NA,NA,NA,41140,"St. Joseph, MO-KS","Doniphan County, KS",41140
"20043","66024","DR","DO",3,47016,"Elwood","KS",NA,NA,70577,0,29.7292,0,2.0146,3493,103844,0,0,7037,0,0,NA,NA,NA,NA,NA,NA,41140,"St. Joseph, MO-KS","Doniphan County, KS",41140
"20043","66087","DR","DO",5,98456,"Troy","KS",NA,NA,86404,0,49.56,0,2.1174,1950,96642,0,0,4129,0,0,NA,NA,NA,NA,NA,NA,41140,"St. Joseph, MO-KS","Doniphan County, KS",41140
"20045","66046","DR","DO",2,28076,"Lawrence","KS",NA,NA,343660,0,13.8742,0,0.9834,2774,38487,0,0,2728,0,0,NA,NA,NA,NA,NA,NA,29940,"Lawrence, KS","Douglas County, KS",29940
"20045","66045","MB","PT",24,1240461,"Lawrence","KS",15,30,2567399,0,8.3653,0.8876,40.8363,44367,371143,0,0,1811784,1608066,31.6,NA,NA,0,0,0,0,29940,"Lawrence, KS","Douglas County, KS",29940
"20045","66044","DR","PT",20,617211,"Lawrence","KS",29,30,2312260,0,10.67,4.6948,2.0469,41128,438834,0,0,84183,395223,0,NA,NA,NA,NA,NA,NA,29940,"Lawrence, KS","Douglas County, KS",29940
"20045","66045","MB","PT",24,1230391,"Lawrence","KS",15,30,2567399,0,8.3653,0.8876,40.8363,44367,371143,0,0,1811784,1608066,31.6,NA,NA,0,0,0,0,29940,"Lawrence, KS","Douglas County, KS",29940
"20051","67601","DR","DO",11,68156,"Hays","KS",NA,NA,785521,0,12.7612,0,5.4957,12607,160880,0,0,69284,0,0,NA,NA,NA,NA,NA,NA,25700,"Hays, KS","Ellis County, KS",25700
"20051","67601","DR","DO",7,57814,"Arkansas City","KS",NA,NA,119248,0,20.0781,0,15.7176,2472,49633,0,0,38854,0,0,NA,NA,NA,NA,NA,NA,25700,"Hays, KS","Ellis County, KS",25700
"20051","67601","DR","DO",11,121003,"Hays","KS",NA,NA,785521,0,12.7612,0,5.4957,12607,160880,0,0,69284,0,0,NA,NA,NA,NA,NA,NA,25700,"Hays, KS","Ellis County, KS",25700
"20053","67439","DR","DO",1,26458,"Ellsworth","KS",NA,NA,53327,0,14.4436,0,3.9574,798,11526,0,0,3158,0,0,NA,NA,NA,NA,NA,NA,99999,"","Ellsworth County, KS",20053
"20055","67846","MB","DO",12,69664,"Garden City","KS",NA,NA,702295,0,14.3039,0,5.5702,12700,181660,0,0,70741,0,0,NA,NA,NA,NA,NA,NA,23780,"Garden City, KS","Finney County, KS",23780
"20055","67839","DR","DO",1,58388,"Dighton","KS",NA,NA,12681,0,45.5026,0,7.0419,191,8691,0,0,1345,0,0,NA,NA,NA,NA,NA,NA,23780,"Garden City, KS","Finney County, KS",23780
"20057","67801","MB","DO",3,42405,"Dodge City","KS",NA,NA,393602,0,16.0506,0,3.3924,8971,143990,0,0,30433,0,0,NA,NA,NA,NA,NA,NA,19980,"Dodge City, KS","Ford County, KS",19980
"20057","67801","DR","DO",4,28269,"Dodge City","KS",NA,NA,262192,0,14.2367,0,2.7094,6754,96155,0,0,18299,0,0,NA,NA,NA,NA,NA,NA,19980,"Dodge City, KS","Ford County, KS",19980
"20059","66064","DR","DO",3,39543,"Osawatomie","KS",NA,NA,75758,0,16.1775,0,4.3873,1549,25059,0,0,6796,0,0,NA,NA,NA,NA,NA,NA,36840,"Ottawa, KS","Franklin County, KS",36840
"20059","66067","DR","DO",4,60416,"Ottawa","KS",NA,NA,136450,0,17.6472,0,3.3619,3985,70324,0,0,13397,0,0,NA,NA,NA,NA,NA,NA,36840,"Ottawa, KS","Franklin County, KS",36840
"20061","66401","DR","DO",2,49967,"Alma","KS",NA,NA,73555,0,38.7883,0,1.8263,1554,60277,0,0,2838,0,0,NA,NA,NA,NA,NA,NA,27920,"Junction City, KS","Geary County, KS",27920
"20063","67748","DR","DO",1,27402,"Oakley","KS",NA,NA,48921,0,17.4911,0,10.5539,621,10862,0,0,6554,0,0,NA,NA,NA,NA,NA,NA,99999,"","Gove County, KS",20063
"20063","67752","DR","DO",2,23523,"Quinter","KS",NA,NA,36472,0,26.1097,0,0.9076,1613,42115,0,0,1464,0,0,NA,NA,NA,NA,NA,NA,99999,"","Gove County, KS",20063
"20077","67003","DR","DO",4,60787,"Anthony","KS",47,NA,111590,0,22.7799,0,2.4241,3407,77611,0,0,8259,0,0,NA,NA,NA,NA,NA,NA,99999,"","Harper County, KS",20077
"20085","66509","DR","DO",6,39543,"Mayetta","KS",0,0,451451,0,38.8215,0,2.2643,5323,206647,0,0,12053,0,0,NA,NA,NA,NA,NA,NA,45820,"Topeka, KS","Jackson County, KS",45820
